
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","13:22:36"
"TESTGROUP","DIE SHEAR 400G"
"Product","MHL944H4711C4W0AA        20924DD013"
"Operator","8011512"
"Bonder","334"
"Chip-Place","DS-ZD"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",91.439,"2",""
"TEST",91.132,"2",""
"TEST",95.622,"2",""
"TEST",89.039,"2",""
