
"TESTER","4000 Optima","20236819"
"DATE","2020/09/01"
"TIME","16:07:52"
"TESTGROUP","PULL CUT 25g"
"Product","CLU04CH1212C4-000        20827DD001"
"Operator","8011269"
"Bonder","2"
"Chip-Place","PC-LED-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",6.4450,"2",""
"TEST",6.2382,"2",""
"TEST",6.4331,"2",""
"TEST",6.1792,"2",""
"TEST",6.4522,"2",""
"TEST",6.2661,"2",""
"TEST",6.2143,"2",""
"TEST",6.0760,"2",""
"TEST",6.3359,"2",""
"TEST",6.2786,"2",""
