
"TESTER","4000 Optima","20236819"
"DATE","2020/09/25"
"TIME","11:17:27"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20923DD010"
"Operator","8011269"
"Bonder","7"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.583,"2",""
"TEST",11.453,"2",""
"TEST",11.325,"2",""
"TEST",11.109,"2",""
"TEST",11.199,"2",""
