
"TESTER","4000 Optima","20236819"
"DATE","2020/09/26"
"TIME","11:08:24"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20924DD013"
"Operator","8011269"
"Bonder","9"
"Chip-Place","BS-ZD-Ball"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",43.667,"4",""
"TEST",40.253,"4",""
