
"TESTER","4000 Optima","20236819"
"DATE","2020/09/28"
"TIME","13:01:28"
"TESTGROUP","PULL CUT 25g"
"Product","MHL944H4711C4W0AA        20924DD017"
"Operator","8011425"
"Bonder","7"
"Chip-Place","PC-LED-C-L"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",11.519,"2",""
"TEST",11.316,"2",""
"TEST",11.207,"2",""
