
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","18:35:42"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-ZD-Pull"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",12.491,"2",""
"TEST",12.894,"2",""
"TEST",12.791,"2",""
"TEST",12.827,"2",""
"TEST",12.911,"2",""
"TEST",12.925,"2",""
"TEST",12.613,"2",""
"TEST",12.861,"2",""
"TEST",12.965,"2",""
"TEST",13.103,"2",""
