
"TESTER","4000 Optima","20236819"
"DATE","2020/08/26"
"TIME","18:33:17"
"TESTGROUP","PULL CUT 25g"
"Product","CLU028H0701C4-000        20825DD002"
"Operator","8011425"
"Bonder","1"
"Chip-Place","PC-LED-P-P"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",10.318,"2",""
"TEST",9.8280,"2",""
"TEST",10.558,"2",""
"TEST",10.251,"2",""
"TEST",9.7756,"2",""
"TEST",9.6221,"2",""
"TEST",9.8558,"2",""
"TEST",9.8898,"2",""
"TEST",10.095,"2",""
"TEST",9.8804,"2",""
