
"TESTER","4000 Optima","20236819"
"DATE","2020/09/26"
"TIME","11:50:47"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20924DD014"
"Operator","8011269"
"Bonder","7"
"Chip-Place","BS-Lead-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",97.133,"4",""
"TEST",101.07,"4",""
"TEST",97.501,"4",""
"TEST",110.61,"4",""
"TEST",118.07,"4",""
