
"TESTER","4000 Optima","20236819"
"DATE","2020/09/24"
"TIME","09:06:27"
"TESTGROUP","DIE SHEAR 400G"
"Product","MHL944H4711C4W0AA        20923DD002"
"Operator","8011512"
"Bonder","334"
"Chip-Place","DS-ZD"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",95.683,"2",""
"TEST",82.793,"2",""
"TEST",96.706,"2",""
"TEST",97.256,"2",""
