
"TESTER","4000 Optima","20236819"
"DATE","2020/09/11"
"TIME","15:40:15"
"TESTGROUP","BALL SHEAR 250g"
"Product","CLU028H0701C4-000        20903DD006"
"Operator","8011425"
"Bonder","1"
"Chip-Place","BS-LED-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",68.529,"4",""
"TEST",70.861,"4",""
"TEST",70.722,"4",""
"TEST",69.766,"4",""
"TEST",70.258,"4",""
