
"TESTER","4000 Optima","20236819"
"DATE","2020/09/26"
"TIME","11:09:13"
"TESTGROUP","BALL SHEAR 250g"
"Product","MHL944H4711C4W0AA        20924DD013"
"Operator","8011269"
"Bonder","9"
"Chip-Place","BS-ZD-Bump"
"USERFIELD5",""
"USERFIELD6",""
"USERFIELD7",""
"USERFIELD8",""
"USERFIELD9",""
"USERFIELD10",""
"TEST",52.093,"4",""
"TEST",53.822,"4",""
"TEST",50.207,"4",""
