Model_NM	QcParam_NO	Material_CD	Parameter_MAX	Parameter_MIN	Parameter_VAL	QcLine_MAX	QcLine_MIN	AimLine_VAL	AimRate_VAL	DS_FG	Del_FG	UpdUser_CD	LastUpd_DT	Equipment_NO	InnerUpperLimit	InnerLowerLimit	ParamGetUpperCond	ParamGetLowerCond	ResinGroup_CD
DB-2	16645	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:27.580		NULL	NULL	NULL	NULL	
DB-2	16646	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:28.293		NULL	NULL	NULL	NULL	
DB-2	16647	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:28.990		NULL	NULL	NULL	NULL	
DB-2	16648	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:29.827		NULL	NULL	NULL	NULL	
DB-2	16649	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:30.800		NULL	NULL	NULL	NULL	
DB-2	16658	NFSL757G120655          	NULL	NULL	25                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:35.940		NULL	NULL	NULL	NULL	
DB-2	16659	NFSL757G120655          	NULL	NULL	19                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:36.613		NULL	NULL	NULL	NULL	
DB-2	16660	NFSL757G120655          	NULL	NULL	2                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:37.353		NULL	NULL	NULL	NULL	
DB-2	16661	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:38.130		NULL	NULL	NULL	NULL	
DB-2	16662	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:39.000		NULL	NULL	NULL	NULL	
DB-2	16663	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:40.063		NULL	NULL	NULL	NULL	
DB-2	16664	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:41.007		NULL	NULL	NULL	NULL	
DB-2	16665	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:41.987		NULL	NULL	NULL	NULL	
DB-2	16675	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:49.897		NULL	NULL	NULL	NULL	
DB-2	16321	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:54:43.610		NULL	NULL	NULL	NULL	
DB-2	16322	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:54:44.140		NULL	NULL	NULL	NULL	
DB-2	16323	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:54:44.603		NULL	NULL	NULL	NULL	
DB-2	16324	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:54:45.103		NULL	NULL	NULL	NULL	
DB-2	16611	NFSL757G120655          	NULL	NULL	0.044                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:05.700		NULL	NULL	NULL	NULL	
DB-2	16612	NFSL757G120655          	NULL	NULL	0.044                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:05.980		NULL	NULL	NULL	NULL	
DB-2	16613	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:06.317		NULL	NULL	NULL	NULL	
DB-2	16614	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:06.600		NULL	NULL	NULL	NULL	
DB-2	16615	NFSL757G120655          	NULL	NULL	0.044                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:07.393		NULL	NULL	NULL	NULL	
DB-2	16616	NFSL757G120655          	NULL	NULL	0.044                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:08.600		NULL	NULL	NULL	NULL	
DB-2	16617	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:09.930		NULL	NULL	NULL	NULL	
DB-2	16618	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:11.430		NULL	NULL	NULL	NULL	
DB-2	16636	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:24.287		NULL	NULL	NULL	NULL	
DB-2	16637	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:24.573		NULL	NULL	NULL	NULL	
DB-2	16638	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:24.887		NULL	NULL	NULL	NULL	
DB-2	16639	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:25.190		NULL	NULL	NULL	NULL	
DB-2	16640	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:25.500		NULL	NULL	NULL	NULL	
DB-2	16641	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:25.857		NULL	NULL	NULL	NULL	
DB-2	16642	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:26.160		NULL	NULL	NULL	NULL	
DB-2	16643	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:26.457		NULL	NULL	NULL	NULL	
DB-2	16650	NFSL757G120655          	NULL	NULL	17                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:31.793		NULL	NULL	NULL	NULL	
DB-2	16651	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:32.763		NULL	NULL	NULL	NULL	
DB-2	16652	NFSL757G120655          	NULL	NULL	20                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:33.797		NULL	NULL	NULL	NULL	
DB-2	16653	NFSL757G120655          	NULL	NULL	2                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:34.260		NULL	NULL	NULL	NULL	
DB-2	16654	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:34.543		NULL	NULL	NULL	NULL	
DB-2	16655	NFSL757G120655          	NULL	NULL	2                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:34.850		NULL	NULL	NULL	NULL	
DB-2	16656	NFSL757G120655          	NULL	NULL	24                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:35.233		NULL	NULL	NULL	NULL	
DB-2	16657	NFSL757G120655          	NULL	NULL	24                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:35.577		NULL	NULL	NULL	NULL	
DB-2	16666	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:43.050		NULL	NULL	NULL	NULL	
DB-2	16667	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:43.667		NULL	NULL	NULL	NULL	
DB-2	16668	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:43.980		NULL	NULL	NULL	NULL	
DB-2	16669	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:44.310		NULL	NULL	NULL	NULL	
DB-2	16670	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:44.597		NULL	NULL	NULL	NULL	
DB-2	16671	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:45.450		NULL	NULL	NULL	NULL	
DB-2	16672	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:46.597		NULL	NULL	NULL	NULL	
DB-2	16504	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:49.973		NULL	NULL	NULL	NULL	
DB-2	16505	NFSL757G120655          	NULL	NULL	3000                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:50.650		NULL	NULL	NULL	NULL	
DB-2	16506	NFSL757G120655          	NULL	NULL	3000                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:56:51.403		NULL	NULL	NULL	NULL	
DB-2	16524	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:00.790		NULL	NULL	NULL	NULL	
DB-2	16525	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:01.373		NULL	NULL	NULL	NULL	
DB-2	16526	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:02.003		NULL	NULL	NULL	NULL	
DB-2	16527	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:02.673		NULL	NULL	NULL	NULL	
DB-2	16528	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:03.430		NULL	NULL	NULL	NULL	
DB-2	16529	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:04.213		NULL	NULL	NULL	NULL	
DB-2	16530	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:05.073		NULL	NULL	NULL	NULL	
DB-2	16548	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:19.733		NULL	NULL	NULL	NULL	
DB-2	16549	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:21.223		NULL	NULL	NULL	NULL	
DB-2	16550	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:22.723		NULL	NULL	NULL	NULL	
DB-2	16551	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:24.297		NULL	NULL	NULL	NULL	
DB-2	16552	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:25.857		NULL	NULL	NULL	NULL	
DB-2	16553	NFSL757G120655          	NULL	NULL	6.35                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:27.180		NULL	NULL	NULL	NULL	
DB-2	16554	NFSL757G120655          	NULL	NULL	4                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:27.640		NULL	NULL	NULL	NULL	
DB-2	16555	NFSL757G120655          	NULL	NULL	4                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:27.980		NULL	NULL	NULL	NULL	
DB-2	16571	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:38.210		NULL	NULL	NULL	NULL	
DB-2	16572	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:38.553		NULL	NULL	NULL	NULL	
DB-2	16573	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:38.860		NULL	NULL	NULL	NULL	
DB-2	16574	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.147		NULL	NULL	NULL	NULL	
DB-2	16575	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.440		NULL	NULL	NULL	NULL	
DB-2	16576	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:39.757		NULL	NULL	NULL	NULL	
DB-2	16577	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:40.127		NULL	NULL	NULL	NULL	
DB-2	16578	NFSL757G120655          	NULL	NULL	0.072                                                                                               	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:40.773		NULL	NULL	NULL	NULL	
DB-2	16579	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:41.620		NULL	NULL	NULL	NULL	
DB-2	16597	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:55.947		NULL	NULL	NULL	NULL	
DB-2	16598	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:56.773		NULL	NULL	NULL	NULL	
DB-2	16599	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:57.073		NULL	NULL	NULL	NULL	
DB-2	16600	NFSL757G120655          	NULL	NULL	50                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:57:57.353		NULL	NULL	NULL	NULL	
DB-2	16676	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:50.677		NULL	NULL	NULL	NULL	
DB-2	16677	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:51.523		NULL	NULL	NULL	NULL	
DB-2	16678	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:52.223		NULL	NULL	NULL	NULL	
DB-2	16679	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:52.513		NULL	NULL	NULL	NULL	
DB-2	16680	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:52.803		NULL	NULL	NULL	NULL	
DB-2	16681	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:53.100		NULL	NULL	NULL	NULL	
DB-2	16682	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:53.383		NULL	NULL	NULL	NULL	
DB-2	16683	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:53.970		NULL	NULL	NULL	NULL	
DB-2	16684	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:54.903		NULL	NULL	NULL	NULL	
DB-2	16685	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:55.830		NULL	NULL	NULL	NULL	
DB-2	16686	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:56.923		NULL	NULL	NULL	NULL	
DB-2	16687	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:58.187		NULL	NULL	NULL	NULL	
DB-2	16688	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:59.437		NULL	NULL	NULL	NULL	
DB-2	16696	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:04.960		NULL	NULL	NULL	NULL	
DB-2	16697	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:06.333		NULL	NULL	NULL	NULL	
DB-2	16698	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:07.740		NULL	NULL	NULL	NULL	
DB-2	16699	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:09.240		NULL	NULL	NULL	NULL	
DB-2	16700	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:09.917		NULL	NULL	NULL	NULL	
DB-2	16701	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:10.197		NULL	NULL	NULL	NULL	
DB-2	16702	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:10.493		NULL	NULL	NULL	NULL	
DB-2	16712	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:19.443		NULL	NULL	NULL	NULL	
DB-2	16713	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:19.733		NULL	NULL	NULL	NULL	
DB-2	16714	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:20.833		NULL	NULL	NULL	NULL	
DB-2	16715	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:22.427		NULL	NULL	NULL	NULL	
DB-2	16716	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:24.220		NULL	NULL	NULL	NULL	
DB-2	16717	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:26.043		NULL	NULL	NULL	NULL	
DB-2	16718	NFSL757G120655          	NULL	NULL	56.5                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:27.167		NULL	NULL	NULL	NULL	
DB-2	16719	NFSL757G120655          	NULL	NULL	DISABLE                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:27.460		NULL	NULL	NULL	NULL	
DB-2	16720	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:27.750		NULL	NULL	NULL	NULL	
DB-2	16729	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:36.527		NULL	NULL	NULL	NULL	
DB-2	16730	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:36.843		NULL	NULL	NULL	NULL	
DB-2	16731	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:37.170		NULL	NULL	NULL	NULL	
DB-2	16732	NFSL757G120655          	NULL	NULL	8                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:37.520		NULL	NULL	NULL	NULL	
DB-2	16733	NFSL757G120655          	-54000.0000	-63000.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:37.863		NULL	NULL	NULL	NULL	
DB-2	16734	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:38.157		NULL	NULL	NULL	NULL	
DB-2	16735	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:38.440		NULL	NULL	NULL	NULL	
DB-2	16743	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:46.410		NULL	NULL	NULL	NULL	
DB-2	16744	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:46.700		NULL	NULL	NULL	NULL	
DB-2	16745	NFSL757G120655          	NULL	NULL	Disable                                                                                             	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:46.980		NULL	NULL	NULL	NULL	
DB-2	16746	NFSL757G120655          	NULL	NULL	Pattern Matching                                                                                    	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:47.420		NULL	NULL	NULL	NULL	
DB-2	16629	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:17.560		NULL	NULL	NULL	NULL	
DB-2	16630	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:18.617		NULL	NULL	NULL	NULL	
DB-2	16631	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:19.613		NULL	NULL	NULL	NULL	
DB-2	16632	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:20.620		NULL	NULL	NULL	NULL	
DB-2	16633	NFSL757G120655          	NULL	NULL	1                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:21.737		NULL	NULL	NULL	NULL	
DB-2	16634	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:22.823		NULL	NULL	NULL	NULL	
DB-2	16635	NFSL757G120655          	NULL	NULL	10                                                                                                  	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:58:23.677		NULL	NULL	NULL	NULL	
DB-2	16689	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:00.747		NULL	NULL	NULL	NULL	
DB-2	16690	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:01.277		NULL	NULL	NULL	NULL	
DB-2	16691	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:01.583		NULL	NULL	NULL	NULL	
DB-2	16692	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:01.897		NULL	NULL	NULL	NULL	
DB-2	16693	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:02.190		NULL	NULL	NULL	NULL	
DB-2	16694	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:02.573		NULL	NULL	NULL	NULL	
DB-2	16695	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:03.760		NULL	NULL	NULL	NULL	
DB-2	16703	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:10.790		NULL	NULL	NULL	NULL	
DB-2	16704	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:11.083		NULL	NULL	NULL	NULL	
DB-2	16705	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:12.367		NULL	NULL	NULL	NULL	
DB-2	16706	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:13.860		NULL	NULL	NULL	NULL	
DB-2	16707	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:15.457		NULL	NULL	NULL	NULL	
DB-2	16708	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:17.160		NULL	NULL	NULL	NULL	
DB-2	16709	NFSL757G120655          	NULL	NULL	5                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:18.503		NULL	NULL	NULL	NULL	
DB-2	16710	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:18.783		NULL	NULL	NULL	NULL	
DB-2	16711	NFSL757G120655          	999999.0000	-999999.0000	NULL	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:19.147		NULL	NULL	NULL	NULL	
DB-2	16736	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:38.720		NULL	NULL	NULL	NULL	
DB-2	16737	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:39.737		NULL	NULL	NULL	NULL	
DB-2	16738	NFSL757G120655          	NULL	NULL	****                                                                                                	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:40.940		NULL	NULL	NULL	NULL	
DB-2	16739	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:42.143		NULL	NULL	NULL	NULL	
DB-2	16740	NFSL757G120655          	NULL	NULL	OFF                                                                                                 	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:43.460		NULL	NULL	NULL	NULL	
DB-2	16741	NFSL757G120655          	NULL	NULL	ENABLE                                                                                              	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:44.900		NULL	NULL	NULL	NULL	
DB-2	16742	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:46.130		NULL	NULL	NULL	NULL	
DB-2	16757	NFSL757G120655          	NULL	NULL	0                                                                                                   	NULL	NULL	NULL	NULL	0	0	44578   	2020-06-25 18:59:55.660		NULL	NULL	NULL	NULL	
