2022/08/30 13:47:19.288	KEYPROTECT,OFF
2022/08/30 13:51:18.401	KEYPROTECT,OFF
2022/08/30 13:51:52.983	OK:01,KEYPROTECT,OFF
2022/08/30 13:52:00.333	MODE,STANDBY
2022/08/30 13:52:00.380	OK:01,MODE,STANDBY
2023/01/25 11:42:17.853	KEYPROTECT,OFF
2023/02/16 09:16:44.515	MON?,DETAIL
2023/02/16 09:18:54.658	KEYPROTECT,OFF
2023/02/16 09:18:54.702	OK:01,KEYPROTECT,OFF
2023/02/16 09:18:56.193	MODE,STANDBY
2023/02/16 09:18:56.258	OK:01,MODE,STANDBY
2023/02/16 09:25:37.501	MON?,DETAIL
2023/02/16 09:25:37.565	22,,STANDBY,0
2023/02/16 09:25:38.030	KEY PROTECT?
2023/02/16 09:25:38.061	OFF
2023/02/16 09:25:38.518	PRGM USE?,RAM
2023/02/16 09:25:38.569	2,1,2
2023/02/16 09:25:39.332	PRGM ERASE,RAM:1
2023/02/16 09:25:39.382	OK:01,PRGM ERASE,RAM:1
2023/02/16 09:25:42.432	KEYPROTECT,OFF
2023/02/16 09:25:42.464	OK:01,KEYPROTECT,OFF
2023/02/16 09:25:43.232	MODE,STANDBY
2023/02/16 09:25:43.265	OK:01,MODE,STANDBY
2023/02/16 09:26:12.137	KEYPROTECT,OFF
2023/02/16 09:26:12.185	OK:01,KEYPROTECT,OFF
2023/02/16 09:26:12.948	MODE,STANDBY
2023/02/16 09:26:12.980	OK:01,MODE,STANDBY
2023/02/16 09:27:11.899	MON?,DETAIL
2023/02/16 09:27:11.971	22,,STANDBY,0
2023/02/16 09:27:12.428	KEY PROTECT?
2023/02/16 09:27:12.460	OFF
2023/02/16 09:27:12.929	PRGM USE?,RAM
2023/02/16 09:27:12.959	1,2
2023/02/16 09:30:31.003	MON?,DETAIL
2023/02/16 09:30:31.051	22,,STANDBY,0
2023/02/16 09:30:31.520	KEY PROTECT?
2023/02/16 09:30:31.552	OFF
2023/02/16 09:30:32.020	PRGM USE?,RAM
