File,oven3_20220111-115630.csv
Recipe,SDR1.csv
Operator,56
Input Product,sdr1test,a123456789




































Time,Temperature,Status,Alarm,Alarm Detail
2022/01/11 11:56:31,76,RUN,0
2022/01/11 11:56:41,75,RUN,0
2022/01/11 11:56:51,75,RUN,0
2022/01/11 11:57:01,76,RUN,0
2022/01/11 11:57:11,78,RUN,0
2022/01/11 11:57:21,81,RUN,0
2022/01/11 11:57:31,84,RUN,0
2022/01/11 11:57:41,86,RUN,0
2022/01/11 11:57:51,88,RUN,0
2022/01/11 11:58:01,90,RUN,0
2022/01/11 11:58:11,92,RUN,0
2022/01/11 11:58:21,94,RUN,0
2022/01/11 11:58:31,96,RUN,0
2022/01/11 11:58:41,98,RUN,0
2022/01/11 11:58:51,99,RUN,0
2022/01/11 11:59:01,101,RUN,0
2022/01/11 11:59:11,102,RUN,0
2022/01/11 11:59:21,104,RUN,0
2022/01/11 11:59:31,105,RUN,0
2022/01/11 11:59:41,107,RUN,0
2022/01/11 11:59:51,108,RUN,0
2022/01/11 12:00:01,109,RUN,0
2022/01/11 12:00:11,111,RUN,0
2022/01/11 12:00:21,112,RUN,0
2022/01/11 12:00:31,113,RUN,0
2022/01/11 12:00:41,115,RUN,0
2022/01/11 12:00:51,116,RUN,0
