File,oven3_20220117-102518.csv
Recipe,DB1.csv
Operator,43
Input Product,db1test,123456789a




































Time,Temperature,Status,Alarm,Alarm Detail
2022/01/17 10:25:18,24,RUN,0
2022/01/17 10:25:28,23,RUN,0
2022/01/17 10:25:38,24,STANDBY,0
